x,y
764.3509483337402,482.8375017642975
814.1835594177246,466.7521333694458
869.5453834533691,455.13071179389954
928.1018257141113,448.5538172721863
989.2167663574219,451.72863006591797
1043.4680557250977,456.4037847518921
1096.6458892822266,469.10300374031067
1139.3471145629883,483.1509017944336
1174.269905090332,499.8186206817627
1200.0445175170898,511.7490327358246
1218.6040878295898,522.3845171928406
1228.8516998291016,527.2214412689209
1229.9837493896484,528.965756893158
1222.0325088500977,524.0537738800049
1205.9733581542969,515.211238861084
1181.5840530395508,503.15523505210876
1149.0423202514648,484.9001097679138
1108.7310791015625,472.26706624031067
1053.1720733642578,457.1867537498474
1001.7873001098633,451.52997493743896
947.0219993591309,444.38666224479675
889.394702911377,450.1843214035034
833.7732124328613,459.7668242454529
784.2016983032227,472.91144013404846
746.8977928161621,488.78543972969055
710.7399559020996,506.0312283039093
683.8397026062012,520.5302846431732
665.3348350524902,531.5415787696838
655.620288848877,537.4182879924774
654.9769020080566,537.7909433841705
662.8302955627441,532.2258961200714
673.9421653747559,523.4951770305634
700.3733253479004,508.6466717720032
735.241584777832,491.7100667953491
778.033447265625,474.3183767795563
827.2428703308105,463.20656418800354
882.0668792724609,452.4455523490906
938.6370849609375,447.4082028865814
997.3709106445312,452.9641091823578
1048.604736328125,457.3458194732666
1099.401512145996,472.42613196372986
1139.2936706542969,484.71500515937805
1172.629165649414,499.7953176498413
1197.1980285644531,511.33015751838684
1214.0416717529297,520.1747524738312
1222.1167373657227,524.8181712627411
1221.8678283691406,524.2219805717468
1212.9877853393555,519.1685056686401
1194.7326278686523,512.0251929759979
1169.4657897949219,500.24718403816223
1131.368064880371,480.4046845436096
1091.7364883422852,469.1062867641449
1037.764778137207,454.02597427368164
987.3286056518555,449.308043718338
937.3254203796387,445.3395438194275
881.3693618774414,451.400488615036
829.0629959106445,460.4812681674957
782.0630264282227,472.48126745224
741.192626953125,489.0179228782654
708.6325836181641,504.57292199134827
683.9816093444824,517.4997639656067
668.0248260498047,527.1201825141907
660.0985908508301,531.617249250412
661.2447738647461,530.6685197353363
671.1670303344727,524.4266223907471
687.5459861755371,516.2371838092804
715.1419830322266,501.6460418701172
750.5014801025391,485.6852996349335
793.3165740966797,470.06898522377014
842.2199821472168,458.30198407173157
895.7666015625,453.8922715187073
948.7899971008301,449.3795943260193
1001.7742538452148,451.71594858169556
1059.2741775512695,465.2159357070923
1101.884422302246,474.554979801178
1138.9750671386719,485.77796459198
1170.4730987548828,501.52698397636414
1192.0113372802734,511.1571228504181
1206.3056945800781,518.8783442974091
1212.2930145263672,522.2464048862457
1210.170021057129,520.990229845047
1199.352035522461,515.0767314434052
1179.1933822631836,504.99733328819275
1152.8743743896484,493.68075013160706
1116.3365936279297,475.411913394928
1075.931625366211,465.7685458660126
1026.1647033691406,448.1296634674072
976.0383224487305,446.7230808734894
922.4916458129883,442.9433226585388
869.2342185974121,451.23562932014465
819.9578475952148,460.48786640167236
776.4137077331543,474.136426448822
743.0257987976074,491.77530884742737
712.8412628173828,505.83926796913147
691.1663818359375,517.9012906551361
677.6782035827637,525.3886771202087
672.5816917419434,528.0748987197876
674.4715118408203,528.7048208713531
685.5231857299805,520.6191515922546
705.0519561767578,510.5397856235504
734.095458984375,496.69607877731323
770.2779006958008,482.2431457042694
813.2501220703125,468.41604709625244
863.6469841003418,460.8565306663513
915.2194976806641,452.569180727005
966.7680358886719,450.0972247123718
1020.2396392822266,456.01848006248474
1065.7196044921875,462.30984807014465
1105.8369827270508,472.7036440372467
1143.6346435546875,487.1927225589752
1170.1415634155273,497.47953057289124
1189.7955322265625,506.40652298927307
1201.9512176513672,511.9824171066284
1205.3811264038086,513.6080288887024
1200.6638717651367,511.4986538887024
1187.9429626464844,505.30638813972473
1166.8317031860352,496.7520833015442
1133.496322631836,481.67177081108093
1098.720359802246,470.9096646308899
1055.8605194091797,458.2104456424713
1010.6074905395508,452.7522575855255
954.5410537719727,448.97249937057495
904.170970916748,451.4776074886322
855.3438949584961,458.77296924591064
809.2040061950684,468.5405445098877
775.1861572265625,477.9899561405182
740.7585525512695,492.4145007133484
714.074764251709,505.12192726135254
695.3328895568848,514.8023736476898
684.7296524047852,520.3848338127136
682.3056793212891,521.3521027565002
685.455436706543,519.4622075557709
699.3977737426758,511.0093867778778
721.6652297973633,500.09191632270813
751.7141532897949,486.64944648742676
789.5118141174316,477.20003485679626
831.9681358337402,464.8235821723938
879.5418548583984,454.75876450538635
928.945198059082,449.1916573047638
980.4452133178711,452.691650390625
1026.9604110717773,455.47237157821655
1074.9603652954102,467.9723560810089
1111.845932006836,477.710223197937
1142.7531051635742,487.146760225296
1169.12841796875,499.86628890037537
1185.6050491333008,507.3530960083008
1194.766731262207,511.92007184028625
1195.1796340942383,512.0770132541656
1188.1062698364258,508.52471709251404
1171.0973739624023,497.8153967857361
1148.2624053955078,488.9179193973541
1114.1332626342773,475.4250133037567
1079.029655456543,466.02668166160583
1033.0424880981445,455.3173613548279
988.2226181030273,451.2245571613312
940.9756278991699,448.07475328445435
892.1261215209961,452.47535705566406
845.3017044067383,460.4417109489441
803.3017158508301,468.4416997432709
766.5411758422852,481.81767225265503
736.3283729553223,495.1804482936859
713.0907440185547,505.9031581878662
697.712287902832,513.580573797226
690.3969955444336,517.3509013652802
690.5167579650879,516.9033801555634
699.3510818481445,511.9115102291107
713.3510398864746,504.41150665283203
737.8837394714355,492.5009214878082
769.2351150512695,479.20042634010315
807.3654556274414,467.35620975494385
850.5007553100586,458.0402112007141
900.2676200866699,454.26045298576355
948.1853485107422,451.552859544754
995.6641387939453,451.77520394325256
1044.1710662841797,459.9646747112274
1084.076042175293,466.6553485393524
1117.2681427001953,475.7974433898926
1144.9863052368164,489.65656757354736
1165.814437866211,498.10784339904785
1179.3006134033203,503.5813522338867
1184.5485305786133,506.24147057533264
1181.3987731933594,501.83175802230835
1171.3561248779297,497.5402343273163
1153.6699676513672,490.3509271144867
1127.841682434082,478.3816659450531
1096.973762512207,469.73260402679443
1056.0263442993164,458.39329719543457
1015.1220703125,453.4985661506653
965.9851455688477,447.82891273498535
920.2716636657715,449.0446937084198
873.7419891357422,454.07872796058655
834.6843910217285,459.11842703819275
795.4442596435547,470.28669476509094
762.2489547729492,482.99235105514526
735.4697227478027,494.74045872688293
715.8978080749512,503.79133701324463
704.1794013977051,509.61899399757385
700.1095390319824,511.53138756752014
703.3736228942871,509.3190801143646
714.9138450622559,503.41951847076416
733.168888092041,497.06992506980896
759.5166778564453,484.56218361854553
792.5913619995117,473.16986560821533
831.3302993774414,462.93684124946594
875.7775497436523,454.9998414516449
921.8419075012207,449.4426155090332
967.4834060668945,447.69675493240356
1014.3117141723633,455.6337547302246
1055.079345703125,460.1681900024414
1090.305519104004,467.5222599506378
1122.0534896850586,482.6025724411011
1145.6310653686523,490.3427517414093
1162.4736785888672,497.22583651542664
1172.3129653930664,501.7303705215454
1174.405174255371,502.4074137210846
1169.0594100952148,500.1150584220886
1156.3764953613281,494.77142214775085
1135.5877304077148,482.80216097831726
1108.7575149536133,474.4941794872284
1072.2198486328125,458.1152057647705
1034.6364212036133,453.97367119789124
993.2876586914062,450.70983052253723
947.3005485534668,445.6701636314392
902.8188514709473,449.54764008522034
858.6753273010254,455.8251678943634
818.0725479125977,464.3729066848755
784.0546989440918,474.4522726535797
754.9059104919434,486.06648445129395
732.235164642334,495.8532750606537
716.4337921142578,503.1833338737488
708.6724090576172,507.1332621574402
708.314380645752,507.2383511066437
715.8738899230957,504.08854722976685
730.5117416381836,496.4735412597656
752.387580871582,486.54194355010986
781.094913482666,475.37824630737305
815.8471870422363,465.4208993911743
855.53466796875,459.12129163742065
898.7810325622559,452.37168431282043
943.1500625610352,448.6299705505371
987.8772354125977,454.29962396621704
1029.9040603637695,457.0145881175995
1067.014503479004,462.6203191280365
1101.0322952270508,473.9595937728882
1127.1527481079102,481.75246238708496
1147.723045349121,488.0916917324066
1161.163673400879,494.1588485240936
1167.3323822021484,496.61213636398315
1166.4723587036133,495.9375071525574
1157.6378631591797,492.40143299102783
1138.1378173828125,483.4014415740967
1115.7986068725586,476.33676052093506
1087.0853805541992,468.61682653427124
1050.5853652954102,457.61682987213135
1012.9308700561523,453.4268867969513
967.9308700561523,448.9268910884857
925.4461097717285,449.5209574699402
883.0439186096191,454.1441309452057
843.5439491271973,455.64411878585815
807.2858047485352,464.06484961509705
775.5743980407715,475.3628933429718
750.0102996826172,484.90551710128784
731.5624237060547,493.60604524612427
719.6434593200684,498.85321855545044
715.2743339538574,500.62556862831116
717.9658126831055,499.1601812839508
728.9658164978027,495.6601881980896
746.2305450439453,487.5548207759857
770.5392265319824,477.86829113960266
801.1091995239258,467.9796302318573
837.6194000244141,464.0111303329468
877.5687217712402,457.10564374923706
919.7888374328613,450.43779015541077
962.094841003418,449.7001075744629
1004.9546813964844,455.25601387023926
1043.7985610961914,460.14726877212524
1077.3717498779297,466.6206192970276
1106.7385482788086,475.35130620002747
1129.4777297973633,481.86360239982605
1145.7891082763672,487.9879868030548
1155.6716537475586,492.17117071151733
1157.9827880859375,493.0160665512085
1153.4539031982422,490.711190700531
1141.5843200683594,486.41104102134705
1121.425552368164,476.96162939071655
1096.5848922729492,471.6290009021759
1066.662940979004,464.6336817741394
1031.7401504516602,455.1092755794525
992.6271057128906,452.2043788433075
945.7987403869629,447.44215965270996
904.5563507080078,450.0564444065094
864.1069793701172,455.4034924507141
826.9032669067383,462.46347427368164
794.597282409668,471.5230107307434
768.0891609191895,481.3336515426636
746.4748764038086,490.7393538951874
732.2767066955566,496.96927785873413
724.5386123657227,500.1793348789215
723.977222442627,500.8864724636078
730.3898048400879,498.17997336387634
743.4867095947266,491.21307492256165
763.7385749816895,483.02411913871765
790.2806282043457,473.9367413520813
821.7145729064941,465.01306414604187
862.986946105957,458.66347074508667
903.0319404602051,452.1405851840973
944.1486167907715,449.116952419281
983.8335800170898,453.0854523181915
1022.2905349731445,456.12820386886597
1056.991310119629,461.7529571056366
1087.9456329345703,471.2773633003235
1112.1545791625977,477.3755156993866
1130.5622863769531,483.279390335083
1143.1578826904297,487.7421462535858
1148.8129806518555,490.0494360923767
1147.8394317626953,489.444876909256
1139.2047500610352,486.6684687137604
1123.8450622558594,481.43378376960754
1099.240493774414,471.1156904697418
1072.686996459961,465.13900995254517
1042.2336959838867,459.1864049434662
1008.1045532226562,449.6619987487793
968.8037109375,448.67496728897095
928.3249855041504,448.67496728897095
888.5017204284668,452.3629939556122
850.9731101989746,459.1906213760376
817.1414566040039,466.30560994148254
786.9808387756348,472.65520334243774
763.612003326416,481.1234736442566
746.4640617370605,487.98396348953247
735.9575271606445,492.4603343009949
732.1951103210449,493.83952617645264
735.0275230407715,492.4420201778412
745.345630645752,489.664067029953
762.1789169311523,482.7431631088257
785.0491905212402,474.8508381843567
813.7544631958008,466.3939297199249
847.8836059570312,458.4569299221039
884.8193550109863,451.74787759780884
924.2949485778809,447.79823899269104
963.1862640380859,450.1793324947357
1002.2822570800781,450.78733563423157
1037.343521118164,455.5877923965454
1071.4725494384766,467.493292093277
1097.4847412109375,472.93821930885315
1117.753028869629,478.3668601512909
1132.892189025879,483.394296169281
1141.4473342895508,486.4970111846924
1143.0339431762695,486.80139899253845
1138.2629013061523,485.32020807266235
1125.794563293457,481.2188744544983
1105.9521102905273,473.28187465667725
1083.3668518066406,467.3511564731598
1053.2061767578125,456.23934388160706
1020.5623626708984,452.1844232082367
985.6395721435547,446.6285169124603
946.6386795043945,447.03091263771057
907.770824432373,450.0334310531616
869.6732139587402,453.2082438468933
835.2483558654785,459.60373520851135
805.5092239379883,467.5609803199768
780.7974243164062,476.2295472621918
761.7928504943848,483.51409435272217
748.5758399963379,488.4193825721741
742.4589157104492,491.17918252944946
742.4470710754395,491.10859751701355
749.0392684936523,487.72518396377563
762.3431968688965,482.2342622280121
781.9802856445312,475.07028579711914
806.5850257873535,469.5143795013428
837.0059394836426,461.7441701889038
871.065673828125,455.35109281539917
907.7925682067871,451.269006729126
946.6791915893555,448.3832287788391
985.1067352294922,453.4229278564453
1020.6608963012695,456.49471163749695
1052.1184158325195,460.9120523929596
1079.2066955566406,469.73150968551636
1101.174545288086,474.6507668495178
1117.627830505371,479.25186038017273
1128.350715637207,482.2897517681122
1132.770881652832,483.86183738708496
1130.7173538208008,483.1900084018707
1122.1306228637695,480.63279032707214
1105.751609802246,470.5534243583679
1085.7071685791016,466.6745638847351
1060.7836532592773,461.2243902683258
1029.2856216430664,452.40493297576904
995.6243133544922,449.4994568824768
959.293270111084,449.01199221611023
924.6454238891602,449.64194655418396
888.2980728149414,453.29163908958435
853.6296844482422,458.33783984184265
822.1316528320312,463.3775067329407
796.0317993164062,470.6414222717285
775.3222846984863,477.8650403022766
760.623893737793,483.9260494709015
751.9230079650879,487.16774582862854
749.564380645752,487.69026160240173
753.2362747192383,486.09625697135925
763.3156585693359,483.57640743255615
779.4466209411621,477.31133580207825
801.5313148498535,470.24871468544006
829.0435981750488,463.15635323524475
861.8015098571777,457.4866998195648
896.2444496154785,452.2696530818939
932.3088455200195,448.4302854537964
968.2166290283203,450.9501349925995
1003.2686233520508,452.60603427886963
1034.9298477172852,456.0323202610016
1064.5380020141602,466.1116862297058
1087.9450607299805,470.4527771472931
1105.8232498168945,474.6784794330597
1118.3882904052734,478.38353276252747
1124.6470642089844,480.2929651737213
1124.9644088745117,480.13914585113525
1119.294776916504,475.72943329811096
1106.8217468261719,472.4168300628662
1088.7847137451172,467.7157652378082
1059.8065567016602,459.5262622833252
1034.2696380615234,455.52708864212036
1003.4830856323242,451.8907856941223
969.3921661376953,450.2210783958435
937.8941917419434,448.96116971969604
902.6375198364258,452.2589671611786
868.9508056640625,456.88117504119873
838.0033493041992,462.8662884235382
810.2850723266602,465.3861379623413
788.5043907165527,471.8968892097473
772.0270729064941,477.8525197505951
761.3620948791504,481.8807256221771
756.9428443908691,483.65729212760925
758.2028388977051,483.65729212760925
766.13525390625,480.8569049835205
779.8366928100586,475.8288896083832
799.1571235656738,469.2443025112152
823.7444114685059,462.6103091239929
852.0925140380859,458.83055090904236
884.2671775817871,452.8629469871521
918.7302589416504,449.28834557533264
952.7588653564453,448.3942687511444
987.4066543579102,451.54407262802124
1019.2741012573242,454.4361913204193
1046.7168045043945,458.58277916908264
1074.4350814819336,466.7722499370575
1093.4834289550781,471.15949630737305
1107.3910903930664,475.10900616645813
1115.7195281982422,477.48562574386597
1118.3930969238281,478.21587324142456
1115.086898803711,477.2417485713959
1105.0075149536133,470.9421408176422
1089.8136520385742,467.52509236335754
1069.2545700073242,463.2689094543457
1042.7961730957031,454.44945216178894
1014.1100692749023,451.2642753124237
982.2429656982422,449.58661794662476
949.4849967956543,447.06676840782166
915.8695220947266,449.7630965709686
882.2125053405762,453.0116808414459
851.8683242797852,457.7978467941284
826.669921875,464.0974223613739
803.9297103881836,470.75523376464844
786.2423515319824,475.82155108451843
773.8467407226562,480.12372851371765
767.3319625854492,482.17384815216064
766.8955421447754,482.098628282547
772.009220123291,479.9566161632538
781.4586067199707,476.1768579483032
798.2000541687012,471.0467791557312
820.2370262145996,465.08580565452576
846.4975547790527,459.09876108169556
876.3624000549316,454.0846824645996
910.3803062438965,452.82477378845215
943.1203079223633,451.2403929233551
976.1757659912109,451.00414395332336
1007.8792190551758,453.20183873176575
1036.2273788452148,460.76135516166687
1061.2707138061523,463.8488459587097
1080.5670547485352,468.61421942710876
1095.640640258789,472.0446252822876
1105.6105041503906,474.602712392807
1110.0884628295898,476.1842608451843
1108.677635192871,475.8255100250244
1101.3998794555664,473.9444661140442
1086.9108581542969,466.38494968414307
1069.6739959716797,463.0970013141632
1047.4116897583008,458.6474418640137
1019.6934127807617,451.7178797721863
990.2681350708008,450.00256419181824
958.4680366516113,449.30147767066956
928.2299423217773,448.0415689945221
896.0250091552734,451.19117975234985
865.4158973693848,455.66755056381226
838.3276176452637,461.3372039794922
815.4464149475098,467.31279015541077
796.4764022827148,473.1995093822479
783.2502365112305,477.8248071670532
775.2116775512695,480.1610326766968
773.1035041809082,480.8068871498108
775.9125137329102,479.72187995910645
784.1019630432129,475.9421217441559
798.6096954345703,471.34331345558167
817.9119873046875,466.0078203678131
841.618766784668,460.2375519275665
869.0724563598633,455.1376962661743
899.9405479431152,453.24780106544495
931.3058853149414,450.24776101112366
962.8502655029297,450.03838777542114
995.8502197265625,454.5383834838867
1024.4673156738281,457.04400658607483
1049.4715118408203,460.14697909355164
1069.7801971435547,464.42240953445435
1085.8221817016602,467.8606045246124
1097.0817947387695,470.8442294597626
1102.7172088623047,472.32545256614685
1103.0298614501953,472.19071984291077
1098.1295013427734,470.99325299263
1087.0631790161133,468.3749771118164
1071.4622497558594,464.55424547195435
1047.462272644043,458.05424451828003
1023.7330627441406,454.5312702655792
996.5718841552734,451.7128264904022
968.0718612670898,447.71281599998474
937.2454833984375,448.25403213500977
906.5616416931152,450.3018021583557
878.0616188049316,452.30180740356445
850.9632682800293,456.9394326210022
827.4880599975586,462.29307889938354
807.9946517944336,467.7706754207611
793.5071182250977,471.9602644443512
784.4083213806152,475.10414600372314
780.2645301818848,475.9771728515625
781.7079734802246,475.0953269004822
788.8267707824707,473.20433735847473
801.0884284973145,469.1854655742645
818.3179664611816,464.48362827301025
839.3180465698242,461.48362040519714
864.7401237487793,456.32856488227844
892.8889846801758,451.84343934059143
923.0802726745605,449.5753526687622
953.0802726745605,450.0753378868103
983.1567764282227,450.4742896556854
1011.1016464233398,452.67890453338623
1037.6015853881836,458.1789028644562
1058.8206481933594,460.31418800354004
1075.6373977661133,464.3358278274536
1087.818603515625,467.44736194610596
1094.7494888305664,469.3702805042267
1096.7766952514648,469.3900752067566
1093.39599609375,468.73884558677673
1084.6864700317383,466.87572956085205
1067.6866149902344,462.87571907043457
1049.1304779052734,459.37984585762024
1027.7911376953125,455.94123244285583
1000.7342147827148,451.7407965660095
973.3425521850586,450.35783886909485
945.3425216674805,448.3578336238861
916.2923812866211,449.78739738464355
887.614917755127,452.80906677246094
862.6149559020996,455.3090572357178
839.3787002563477,459.97008204460144
819.2892265319824,465.4194509983063
804.1087532043457,469.32621717453003
793.7001800537109,472.27134704589844
788.433837890625,473.7769675254822
788.3880043029785,473.7767744064331
793.3986854553223,472.36459136009216
803.3987617492676,469.8646008968353
818.3710670471191,465.2814030647278
838.1113815307617,461.05396270751953
861.4508628845215,456.6677463054657
888.1662368774414,452.3345732688904
914.6661758422852,452.3345732688904
943.6754035949707,451.08535051345825
972.2036361694336,451.5905499458313
999.2868804931641,452.2388827800751
1026.2868118286133,456.23889327049255
1047.4785232543945,458.69298577308655
1064.5883560180664,462.24576473236084
1077.7435684204102,464.9788820743561
1086.0725784301758,466.9988429546356
1088.9012145996094,467.57784605026245
1087.642822265625,467.20396757125854
1080.3538513183594,465.67591309547424
1068.6796188354492,463.2720637321472
1050.6796646118164,457.2720801830292
1030.7609939575195,454.07480120658875
1007.4143600463867,451.9249999523163
981.9144058227539,446.92498683929443
953.9912223815918,447.4129343032837
925.8301734924316,448.20613861083984
897.9871559143066,451.50718688964844
872.7887535095215,454.65699076652527
849.287223815918,458.3303725719452
829.3288993835449,463.5620963573456
813.0548858642578,466.9751536846161
802.1822547912598,469.5623052120209
795.5513191223145,471.36735677719116
794.3662261962891,471.98015570640564
797.808895111084,471.2598216533661
806.4892959594727,468.6783027648926
819.1011428833008,466.2097907066345
836.879825592041,462.3011577129364
858.548583984375,457.9121732711792
882.6643180847168,453.91798853874207
908.8564109802246,452.3305821418762
936.0014533996582,450.4400110244751
963.28125,450.5237281322479
989.776611328125,451.19317531585693
1015.7765579223633,456.6931736469269
1037.1405029296875,458.2875967025757
1054.409408569336,461.6121733188629
1068.4269332885742,464.1565811634064
1077.5304794311523,466.3410472869873
1081.775894165039,467.0924413204193
1081.5380859375,466.91033005714417
1075.8961486816406,465.8813273906708
1062.8961181640625,460.38132905960083
1049.1640090942383,457.85433411598206
1030.444564819336,455.61708211898804
1009.2161178588867,452.7898836135864
984.7161483764648,447.7898705005646
958.3237266540527,448.3142852783203
931.6096115112305,449.27167296409607
905.4503059387207,451.16504430770874
879.4503021240234,453.6650347709656
856.1458396911621,456.7802703380585
836.4335060119629,460.3716731071472
820.6484413146973,464.4684684276581
808.714485168457,467.6334321498871
801.6864967346191,469.65941190719604
799.2535972595215,470.1175546646118
801.346549987793,469.56278800964355
809.3465423583984,467.5627827644348
821.216869354248,464.1190838813782
837.2367095947266,460.7419788837433
857.0590782165527,457.1905839443207
879.7409248352051,453.80977749824524
904.7408866882324,453.30979228019714
930.8392524719238,451.06327056884766
957.0660209655762,450.2097487449646
982.5152206420898,450.1312780380249
1007.5151824951172,454.1312885284424
1028.4393310546875,455.96395611763
1046.1737823486328,458.3379364013672
1060.1686477661133,460.15132427215576
1069.8040008544922,462.6990473270416
1075.078125,463.9650070667267
1075.6141662597656,464.0465998649597
1071.8500900268555,462.8303039073944
1062.810401916504,461.00194931030273
1049.648323059082,458.714679479599
1030.1483917236328,454.7146689891815
1010.3351211547852,452.674720287323
988.0629730224609,451.25223755836487
964.0629959106445,445.7522392272949
938.7580490112305,446.28647089004517
913.2105445861816,448.8913571834564
888.7240219116211,451.5279150009155
865.898265838623,454.3240213394165
846.2433242797852,457.9352831840515
829.8219680786133,461.0528361797333
817.7157783508301,464.1277742385864
809.8594093322754,466.34413719177246
806.8441200256348,467.63243436813354
807.6991653442383,467.35392451286316
813.4983444213867,466.6470444202423
823.9352416992188,464.21136260032654
838.3052444458008,460.79875588417053
856.384334564209,456.86949133872986
877.5774192810059,453.4600067138672
901.0774040222168,452.9600214958191
925.8578681945801,450.79100489616394
950.6436538696289,449.71909761428833
975.0463485717773,450.1213002204895
999.5463180541992,454.121310710907
1020.2168655395508,455.2491581439972
1038.0382919311523,457.34968185424805
1052.3193740844727,459.7734546661377
1062.8185272216797,461.4469599723816
1068.3342361450195,462.74481654167175
1070.0003814697266,462.9523229598999
1067.1744918823242,462.7338409423828
1059.682273864746,460.8745872974396
1047.9874420166016,459.1315269470215
1032.9874420166016,454.6315312385559
1014.4178009033203,452.88370728492737
992.3463821411133,448.54718685150146
968.8102340698242,449.515517950058
942.8102874755859,447.51551270484924
918.8381195068359,449.0433096885681
894.8415756225586,451.70597076416016
873.2488632202148,453.8911771774292
853.6826133728027,456.509131193161
837.7825927734375,460.21711349487305
825.2317428588867,463.2341802120209
816.7769050598145,465.43535113334656
812.7408027648926,466.2991726398468
812.801570892334,466.7964220046997
817.2786712646484,465.466765165329
826.5082740783691,463.78910779953003
839.2298698425293,461.0139548778534
855.9369850158691,457.84239292144775
875.3689956665039,454.56104278564453
898.0475234985352,453.30113410949707
921.3100433349609,451.04180216789246
944.7879981994629,449.91730213165283
967.8982543945312,449.94675278663635
991.8367767333984,453.0965566635132
1012.2816467285156,454.12137508392334
1030.1836395263672,455.87496042251587
1044.2599868774414,457.7923107147217
1054.398193359375,459.69079971313477
1061.5934371948242,460.48564553260803
1063.4715270996094,461.00146651268005
1061.9628524780273,460.8975684642792
1055.9076690673828,459.34962272644043
1045.056037902832,458.0450713634491
1031.0292434692383,456.14906072616577
1012.1304702758789,452.3693025112152
992.1506881713867,450.93899846076965
970.5291366577148,449.95492815971375
947.0290946960449,445.95491766929626
924.0692138671875,446.6577100753784
901.5043830871582,448.81993532180786
880.2506446838379,451.2435472011566
861.0362434387207,454.33184266090393
845.105094909668,456.94419622421265
832.371997833252,459.86969232559204
823.8704681396484,462.09619402885437
818.9725112915039,462.91472911834717
818.4646224975586,463.4297454357147
821.9373321533203,463.2318949699402
829.6913909912109,461.2595057487488
841.4314842224121,458.6124551296234
856.4887046813965,456.0641849040985
876.0174751281738,455.4342305660248
896.2763214111328,452.82223105430603
918.4799766540527,450.9041726589203
941.1202239990234,449.7899079322815
963.3570098876953,449.05145287513733
984.3901062011719,452.62309312820435
1004.289665222168,454.0215003490448
1021.4287948608398,455.75567722320557
1035.787467956543,456.977219581604
1045.9957122802734,459.04195189476013
1052.746925354004,460.2112877368927
1055.9979629516602,460.3148317337036
1055.2510070800781,460.02100110054016
1049.886703491211,459.16757583618164
1040.6957244873047,458.17304491996765
1028.3807373046875,456.23419404029846
1012.9035186767578,451.0751473903656
994.4094085693359,450.1046597957611
973.9338684082031,449.39752221107483
952.1070671081543,446.22270941734314
930.3124237060547,447.7035140991211
908.7003707885742,449.13819551467896
888.0314254760742,450.8879506587982
869.5113372802734,453.9382016658783
853.6403274536133,456.3866937160492
841.1032104492188,459.1477167606354
831.9757461547852,461.6056716442108
826.9131088256836,462.672461271286
825.791187286377,463.1641101837158
827.7418899536133,462.51519799232483
834.697380065918,461.18650674819946
845.0049591064453,459.14082884788513
858.8986015319824,456.2813150882721
875.453052520752,453.45067262649536
894.5018577575684,453.84753227233887
915.4718399047852,451.7408609390259
936.1575508117676,450.46669363975525
957.6073837280273,449.9653887748718
979.3409729003906,452.8002154827118
998.6549377441406,453.1385600566864
1015.6617736816406,454.578777551651
1029.5245742797852,456.3357746601105
1040.401725769043,457.36027121543884
1047.5478744506836,458.23519706726074
1051.0231018066406,459.155570268631
1050.845947265625,459.1837012767792
1046.7400360107422,458.6388158798218
1038.6745834350586,457.24262952804565
1026.5227890014648,454.3379259109497
1012.1428298950195,453.1658864021301
993.8875579833984,448.00683975219727
974.8958587646484,448.4098792076111
954.6403312683105,448.4748315811157
933.9743614196777,449.13259506225586
913.3382034301758,447.94201612472534
893.3881759643555,449.58816289901733
875.6742095947266,452.46946692466736
860.1789093017578,454.30744528770447
847.4032402038574,457.0152962207794
838.3503341674805,459.06023383140564
832.8193473815918,460.3987741470337
831.0185623168945,461.02293491363525
832.675895690918,461.23266220092773
838.2888793945312,459.7982382774353
847.5704956054688,458.02427887916565
859.5397567749023,457.3943245410919
875.0568580627441,454.39515352249146
